review_scope,rank_reference,cnpj_fundo,nome_fidc,document_id,document_reference_date,document_url,local_path,pagina_clausula,cedent_originator_explicit,evidence_summary,tipo_anbima_sugerido,foco_anbima_sugerido,tabela_ii_sugerida_documental,taxonomia_funcional_n1_sugerida,taxonomia_funcional_n2_sugerida,reclassification_status,confianca_documental,perimeter_proposal,is_fic_fidc_suggested,manual_validation_reason,reading_method,source_limitations
top20_por_tipo_periodos_2023_2026,"11, 9, 7, 6",23216398000101,MULTIPLICA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,930881,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=23216398000101,data/raw/industry_top20_taxonomy/23216398000101/930881_regulamento.pdf,"p. 14, p. 57, p. 15",N/D,"p. 14: precatorios_judicial - CADO AO MERCADO OU FATO RELEVANTE, A DEPENDER DA RELEVANCIA, SOBRE QUAISQUER EVENTOS DE REAVALIACAO DO ATIVO NO QUE SE REFERE A CLASSE QUE ADQUIRA OS PRECATORIOS FEDERAIS PREVISTOS NO ART. 2O, § 1O, INCISO II, DO ANEXO NORMATIVO II DA RCVM 175, OBSERVADAS AS EXIGENCIAS ATINENTES AO RESPECTIVO PUBLICO-ALVO. 1.1.8. O DOCUMENTO REFERIDO NA ALINEA “B” DEVE SER ENCAMINHADO MENSALMENTE, EM ATE 10 (DEZ) DIAS UTEIS APOS O ENCERRAMENTO DO MES A QUE SE REFERIREM. 1.2. DA GESTORA | p. 57: ccb_capital_giro - DADE INDEPENDAM DE PRESTACAO FUTURA, PORTANTO, SAO CREDITOS JA PERFORMADOS, PODENDO SER RE PRESENTADOS POR DUPLICATAS, CONFISSOES DE DIVIDA, CHEQUES, CEDULAS DE CREDITO BANCARIO (CCB), RECEBIVEIS ORIUNDOS DE CARTAO , CERTIFICADO DE RECEBIVEIS DO AGRONEGOCIO (CRA); CEDULA DO PRODUTOR RURAL FINANCEIRA (CPR), NOTA COMERCIAL, CERTIFICADO DE DEPOSITO AGROPECUARIO (CDA), WARRANT AGROPECUARIO (WA), CERTIFICADO DE DIREITOS CREDITORIOS DO AGRONEGOCIO (CDCA), , CONTRATOS DE EXPORTACAO; E OUTROS TITULOS DE CREDIT | p. 15: recebiveis_comerciais - AO PROFISSIONAL DOS ATIVOS INTEGRANTES DA CARTEIRA DO FUNDO, SEM PREJUIZO DOS DIREITOS E OBRIGACOES DA ADMINISTRADORA E DE TERCEIROS CONTRATADOS PARA PRESTACAO DE SERVICOS AO FUNDO. 1.2.2. INCLUEM-SE ENTRE AS OBRIGACOES DA GESTORA, ALEM DAS DEMAIS PREVISTAS NA RCVM 175: (A) ANALISAR E SELECIONAR OS DIREITOS CREDITORIOS, VALORES MOBILIARIOS E OS ATIVOS PARA AQUISICAO E, CONFORME O CASO, ALIENACAO PELO FUNDO E/OU PELA CLASSE, EM ESTRITA OBSERVANCIA (1) AS POLITICAS DE CREDITO DAS CEDENTES E (2) A POLITICA DE INVESTIMENTO, BEM COMO A COMPOSICAO E A DIVERSIFICACAO DA CARTEIRA DO FUNDO; (B) EFETUAR A DEVIDA FORMALIZACAO DOS CONTRATOS DE CESSAO; (C",,,,,,ambigua,baixa,,False,O regulamento contém mais de uma família de recebíveis; selecionar uma categoria exige leitura manual e avaliação de materialidade.,leitura integral automatizada de 74 páginas por pypdf,A leitura automatizada localiza famílias de recebíveis e candidatos textuais; a decisão permanece manual. Fonte do arquivo: cache_local_da_execucao. Fotografia ANBIMA: 2025-12-29.
top20_por_tipo_periodos_2023_2026,"20, 8, 12, 14",29469420000101,MULTIPLIKE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,1242445,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=29469420000101,data/raw/industry_top20_taxonomy/29469420000101/1242445_regulamento.pdf,"p. 12, p. 39, p. 12",N/D,"p. 12: adquirencia - TE, AOS SEGUINTES CRITERIOS DE ELEGIBILIDADE: A) SER REPRESENTADO POR DUPLICATAS, NOTAS COMERCIAIS (NCC), RECEBIVEIS DE CARTAO DE CREDITO ORIUNDOS DE ARRANJOS DE PAGAMENTOS REALIZADOS COM INSTITUICOES FINANCEIRAS, CEDULAS DE CREDITO BANCARIO – CCB S, CONTRATOS EM GERAL E CPR FINANCEIRA. B) SER ORIGINADOS DE OPERACOES REALIZADAS COM CEDENTES QUE TENHAM DOMICILIO OU SEDE NO PAIS, NOS SEGMENTOS INDUSTRIAL, COMERCIAL, IMOBILIARIO, AGRICOLA, FINANCEIRO, HIPOTECARIO, DE ARRENDAMENTO MERCANTIL E DE SERV | p. 39: npl_recuperacao - ATERAL DE NO MINIMO 50% (CINQUENTA POR CENTO), SEMPRE AUFERIDOS PELA GESTORA COM DATA DE VERIFICACAO NO ULTIMO DIA UTIL DE CADA MES; H) CASO O INDICE NPL DE 15 A 30 DIAS SEJA SUPERIOR A 8% VALOR TOTAL DA CARTEIRA DE DIREITOS CREDITORIOS DO FUNDO; I) CASO O INDICE NPL DE 31 A 60 DIAS SEJA SUPERIOR A 10% VALOR TOTAL DA CARTEIRA DE DIREITOS CREDITORIOS DO FUNDO; E J) A ALIENACAO PARCIAL OU INTEGRAL DAS COTAS SUBORDINADAS, QUE DEVEM PERTENCER EXCLUSIVAMENTE A CONSULTORA, SEUS SOCIOS | p. 12: ccb_capital_giro - O POR DUPLICATAS, NOTAS COMERCIAIS (NCC), RECEBIVEIS DE CARTAO DE CREDITO ORIUNDOS DE ARRANJOS DE PAGAMENTOS REALIZADOS COM INSTITUICOES FINANCEIRAS, CEDULAS DE CREDITO BANCARIO – CCB S, CONTRATOS EM GERAL E CPR FINANCEIRA. B) SER ORIGINADOS DE OPERACOES REALIZADAS COM CEDENTES QUE TENHAM DOMICILIO OU SEDE NO PAIS, NOS SEGMENTOS INDUSTRIAL, COMERCIAL, IMOBILIARIO, AGRICOLA, FINANCEIRO, HIPOTECARIO, DE ARRENDAMENTO MERCANTIL E DE SERVICOS EM GERAL, E DEVEM SER REPRESENTADOS POR D UPLICATAS, CHEQUES, CON",,,,,,ambigua,baixa,,False,O regulamento contém mais de uma família de recebíveis; selecionar uma categoria exige leitura manual e avaliação de materialidade.,leitura integral automatizada de 58 páginas por pypdf,A leitura automatizada localiza famílias de recebíveis e candidatos textuais; a decisão permanece manual. Fonte do arquivo: cache_local_da_execucao. Fotografia ANBIMA: 2025-12-29.
top20_por_tipo_periodos_2023_2026,"12, 6, 5",42154687000160,MULTIPLIKE PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,1223029,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=42154687000160,data/raw/industry_top20_taxonomy/42154687000160/1223029_regulamento.pdf,"p. 35, p. 28, p. 82","Candidato textual para validação (p. 50): EMPRESA CONTRATADA, A ADMINISTRADORA E A GESTORA, EM ATE 5 (CINCO) DIAS UTEIS DA SUA VERIFICACAO, PARA QUE A ADMINISTRADORA SOLICITE QUE O RESPECTIVO CEDENTE APRESENTE AO CUSTODIANTE, OU REGULARIZE, OS DOCUMENTOS COMPROBATORIOS. AGENTE DE COBRANCA 7.6 A MULTIPLIKE CONSULTORIA E COBRANCA LTDA., PESSOA JURIDICA, INSCRITA NO CNPJ SOB O NO 04.936.903/0001 -30, COM SEDE NA RUA RUY BARBOSA, 1805, BAIRRO COSTA E SILVA, MUNICIPIO DE JOINVILLE E ESTADO DE SANTA CATARINA (“AGENTE DE COBRANCA”) FOI CONTRATADA PELA GESTORA PARA REALIZAR AS ATIVIDADES DE COBRANCA EXTRAJUDICIAL E JUDICIAL DOS DIREITOS CREDITORIOS INADIMPLIDOS, DIRETAMENTE OU POR TERCEIROS INDICADOS PELO AGENTE DE COBRANCA, SOB SUA RESPO","p. 35: npl_recuperacao - OS COM O FIM DE RECUPERAR OS SEUS CREDITOS. O NAO-PAGAMENTO DOS ATIVOS FINANCEIROS INTEGRANTES DA CARTEIRA DA CLASSE E OS CUSTOS ADMINISTRATIVOS E DE RECUPERACAO DE CREDITOS DA CLASSE PODERAO FAZER COM QUE A CLASSE SOFRA UMA PERDA PATRIMONIAL SIGNIFICATIVA, O QUE AFETARIA NEGATIVAMENTE A RENTABILIDADE DAS COTAS. (D) FATORES MACROECONOMICOS – COMO A CLASSE APLICARA SEUS RECURSOS PREPONDERANTEMENTE EM DIREITOS CREDITORIOS, DEPENDERA DA SOLVENCIA DOS RESPECTIVOS DEVEDORES E/OU COOBRIGADOS, CONFORME AP | p. 28: ccb_capital_giro - PURACAO E VERIFICACAO DE TODOS OS LIMITES DE CONCENTRACAO PREVISTOS NESTE REGULAMENTO, EXCLUSIVAMENTE NO QUE SE REFERE AS OPERACOES REPRESENTADAS POR CEDULAS DE CREDITO BANCARIO – CCBS, ESTRUTURADAS E/OU INSTRUMENTALIZADAS POR INSTITUICAO FINANCEIRA OU SOCIEDADE QUE ATUE NA CONDICAO DE BANCARIZADORA OU ESTRUTURADORA DA OPERACAO, TAL INSTITUICAO NAO SERA CONSIDERADA CEDENTE, DESDE QUE NAO SEJA A ORIGINADORA ECONOMICA DOS RESPECTIVOS DIREITOS CREDITORIOS. NESSAS HIPOTESES, PARA FINS DE APLICACAO DOS LIMI | p. 82: agronegocio - S, NAO SE SUBORDINAM AS COTAS SUBORDINADAS JUNIOR. COTISTA CPR OU CPRS O TITULAR DE COTAS DE EMISSAO DA CLASSE, SEM DISTINCAO ENTRE CLASSES E SERIES. CEDULA DE PRODUTO RURAL. CREDORES ORIGINAIS AS EMPRESAS OU INSTITUICOES FINANCEIRAS, QUE ORIGINAM DIREITOS CREDITORIOS EM SUAS ATIVIDADES MERCANTIS, INDUSTRIAIS, DE PRESTACAO DE SERVICOS OU FINANCEIRAS, E QUE TENHAM ALIENADO TAIS DIREITOS CREDITORIOS PARA A CLASSE. CRITERIOS DE ELEGIBILIDADE OS CRITERIOS ESTABELECIDOS NO ITEM 5.1 DO ANEXO DESCRITIVO, ",,,,,,ambigua,baixa,,False,O regulamento contém mais de uma família de recebíveis; selecionar uma categoria exige leitura manual e avaliação de materialidade.,leitura integral automatizada de 100 páginas por pypdf,A leitura automatizada localiza famílias de recebíveis e candidatos textuais; a decisão permanece manual. Fonte do arquivo: cache_local_da_execucao. Fotografia ANBIMA: 2025-12-29.
top20_por_tipo_periodos_2023_2026,4,63700113000110,NC 2025 I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,1074015,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=63700113000110,data/raw/industry_top20_taxonomy/63700113000110/1074015_regulamento.pdf,p. 3,N/D,"p. 3: recebiveis_comerciais - ADA PARA TODAS AS MOVIMENTACOES DE RECURSOS PELO FUNDO, INCLUSIVE PARA O PAGAMENTO DAS OBRIGACOES DO FUNDO. “CONTRATO DE CUSTODIA ”: E O “CONTRATO DE PRESTACAO DE SERVICOS QUALIFICADOS PARA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS E OUTRAS AVENCAS”, CELEBRADO PELA CLASSE DO FUNDO REPRESENTADO PELO ADMINISTRADOR, , PELO CUSTODIANTE DO DIREITO CREDITORIO E PELO GESTOR, QUE PODERA, POR MEIO DE ADITIVO, SOFRER ALTERACOES ENTENDIDAS PELAS PARTES COMO PERTINENTES. “COTAS”: SAO AS COTAS DE EMISSAO DO FUNDO. “COTISTAS”: SAO OS TITULARES DE COTAS; “CRITERIOS DE ELEGIBILIDADE ”: SAO OS CRITERIOS A SEREM OBSERVADOS PELO GESTOR PARA QUE OS DIREITOS CREDITORIOS POSSAM SER ADQUIRIDOS PELO ","Agro, Indústria e Comércio",Recebíveis Comerciais,Comercial,Crédito PJ,Recebíveis comerciais/multissetorial,potencial_reclassificacao,media,,False,"Validar manualmente o trecho, o papel econômico e a materialidade da carteira antes de aprovar.",leitura integral automatizada de 60 páginas por pypdf,A leitura automatizada localiza famílias de recebíveis e candidatos textuais; a decisão permanece manual. Fonte do arquivo: cache_local_da_execucao. Fotografia ANBIMA: 2025-12-29.
top20_por_tipo_periodos_2023_2026,11,35557748000174,NEON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS 1,468311,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=35557748000174,data/raw/industry_top20_taxonomy/35557748000174/468311_regulamento.pdf,"p. 98, p. 21, p. 98",N/D,"p. 98: adquirencia - IDOS E ADMINISTRADOS PELA NEON, POR MEIO DOS QUAIS OS DEVEDORES PODEM ADQUIRIR BENS E SERVICOS EM ESTABELECIMENTOS CREDENCIADOS JUNTO AS INSTITUICOES CREDENCIADORAS QUE CAPTUREM TRANSACOES PARA A NEON, SENDO A UTILIZACAO DE TAIS CARTOES DE CREDITO REGIDA PELO CONTRATO DOS CARTOES NEON, INCLUINDO CARTOES EMITIDOS EM SUBSTITUICAO AOS JA EMITIDOS , DESDE QUE REGIDOS PELO MESMO CONTRATO DOS CARTOES NEON. ""CARTOES NEON CEDIDOS"" OS CARTOES NEON CUJOS DIREITOS CREDITORIOS TENHAM SIDO CEDIDOS AO F | p. 21: npl_recuperacao - IA, ENTRE OUTROS, SELECIONAR SOB SUA RESPONSABILIDADE OS ESCRITORIOS DE ADV OCACIA E/OU EMPRESAS PRESTADORAS DE SERVICOS ESPECIALIZADAS EM COBRANCA E RECUPERACAO DE CREDITOS , DEVENDO DIRECION A-LOS PARA ANALISE E VALIDACAO DE RISCOS DE REPUTACAO E OPERACIONAIS DA ADMINISTRADORA E GESTORA, SENDO QUE OS CUSTOS DA CONTRATACAO DE TERCEIROS PARA A PRESTACAO DOS SERVICOS ACIMA MENCIONADOS CONSTITUIRAO ENCARGOS DIRETOS DO FUNDO, NOS TERMOS DO ITEM 21.1(H) ABAIXO, E SERAO ARCADOS DIRETAMENTE PELO FUNDO. 8 | p. 98: ccb_capital_giro - DOS PELO MESMO CONTRATO DOS CARTOES NEON. OS TERMOS DE CESSAO E OS ADITAMENTOS AOS TERMOS DE CESSAO DEVEM ESPECIFICAR OS CARTOES NEON CEDIDOS. ""CCBS"" CEDULAS DE CREDITO BANCARIO EMITIDAS PELOS DEVEDORES, REPRESENTADOS NOS TERMOS DA CLAUSULA",,,,,,ambigua,baixa,,False,O regulamento contém mais de uma família de recebíveis; selecionar uma categoria exige leitura manual e avaliação de materialidade.,leitura integral automatizada de 158 páginas por pypdf,A leitura automatizada localiza famílias de recebíveis e candidatos textuais; a decisão permanece manual. Fonte do arquivo: cache_local_da_execucao. Fotografia ANBIMA: 2025-12-29.
top20_por_tipo_periodos_2023_2026,"18, 18, 12",48349509000170,OCCAM CRÉDITO CORPORATIVO 30 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,1170302,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=48349509000170,data/raw/industry_top20_taxonomy/48349509000170/1170302_regulamento.pdf,"p. 3, p. 1",N/D,"p. 3: npl_recuperacao - ENTE DE DETERIORACAO NA CLASSIFICACAO DO RISCO DO TOMADOR, REDUCAO DE GANHOS OU REMUNERACOES, AS VANTAGENS CONCEDIDAS NA RENEGOCIACAO E AOS CUSTOS DA RECUPERACAO DE CREDITO. IV. RISCO DE PRECIFICACAO - AS COTAS PODERAO SOFRER COM AUMENTO OU REDUCAO NO SEU VALOR EM VIRTUDE DA PRECIFICACAO DOS ATIVOS FINANCEIROS DA CARTEIRA PELO ADMINISTRADOR, OU TERCEIROS CONTRATADOS, A SER REALIZADA DE ACORDO COM OS CRITERIOS E PROCEDIMENTOS ESTABELECIDOS NA REGULAMENTACAO EM VIGOR. V. RISCO DE CONCENTRACAO - A PO | p. 1: credito_corporativo - REGULAMENTO DO OCCAM CREDITO CORPORATIVO 30 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS – RESPONSABILIDADE LIMITADA CNPJ: 48.349.509/0001-70 (“FUNDO”) ESTE DOCUMENTO FOI ALTERADO POR MEIO DE INSTRUMENTO PARTICULAR DE ALTERACAO REALIZADO EM 23 DE JUNHO DE 2025. PAGINA 1 DE 36 CAPITULO I. DA INTERPRETACAO DA ESTRUTURA DO FUNDO ARTIGO 1O. ESTE FUNDO E REGIDO PELA RESOL",,,,,,ambigua,baixa,,False,O regulamento contém mais de uma família de recebíveis; selecionar uma categoria exige leitura manual e avaliação de materialidade.,leitura integral automatizada de 9 páginas por pypdf,A leitura automatizada localiza famílias de recebíveis e candidatos textuais; a decisão permanece manual. Fonte do arquivo: cache_local_da_execucao. Fotografia ANBIMA: 2025-12-29.
top20_por_tipo_periodos_2023_2026,2,65473848000183,PAN AUTO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=65473848000183,,N/D,N/D,Regulamento lido sem correspondência documental específica nas regras controladas.,,,,,,ambigua,baixa,,False,Classificação requer leitura manual da política de investimento e do Anexo Descritivo.,documento sem texto PDF extraível,A leitura automatizada localiza famílias de recebíveis e candidatos textuais; a decisão permanece manual. Fonte do arquivo: sem_regulamento_listado. Fotografia ANBIMA: 2025-12-29.
top20_por_tipo_periodos_2023_2026,"2, 7",46540487000104,PERSEUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE ILIMITADA,696861,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=46540487000104,data/raw/industry_top20_taxonomy/46540487000104/696861_regulamento.pdf,"p. 28, p. 22",N/D,"p. 28: credito_corporativo - CAO DE RECURSOS DE TERCEIROS), O FUNDO E CARACTERIZADO COMO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS, AGRO, INDUSTRIA E COMERCIO”, NA SUBCLASSE “CREDITO CORPORATIVO”, NOS TERMOS DO ARTIGO 3O, III, “C” DA REFERIDA DIRETRIZ. ARTIGO 3 VISANDO ATINGIR O OBJETIVO PROPOSTO, A CLASSE UNICA DE COTAS ALOCARA SEUS RECURSOS PREPONDERANTEMENTE NA AQUISICAO DE DIREITOS CREDITORIOS E, SECUNDARIAMENTE, NA AQUISICAO DE ATIVOS FINANCEIROS. CAPITULO II – DOS DIREITOS CREDITORIOS ELEGIVEIS E DA POLITICA DE I | p. 22: recebiveis_comerciais - OMICOS OCORRIDOS NO MERCADO INTERNACIONAL. ASSIM, NA HIPOTESE DE OCORRENCIA DE UM OU MAIS DESSES EVENTOS, PODERA HAVER O AUMENTO DA INADIMPLENCIA DOS DIREITOS CREDITORIOS, AFETANDO NEGATIVAMENTE O PATRIMONIO DO FUNDO E A RENTABILIDADE DAS COTAS. II) RISCO DE MERCADO: RISCO DO SETOR E REGULAMENTAR . OS DIREITOS CREDITORIOS A SEREM CEDIDOS AO FUNDO TERAO COMO ORIGEM RELACOES COMERCIAIS E DE PRESTACAO DE SERVICOS DO GRUPO BAYER NO AMBITO DAS ATIVIDADES DESENVOLVIDAS PELO CONSORCIO INTEGRA, E EM SUA MAIORIA RELACIONADAS AOS MERCADOS DE AGRICULTURA, PROTECAO DE CULTURAS E SEUS DERIVADOS, OS QUAIS POSSUEM REGULAMENTACAO ESPECIFICA E SAO DE INTERE SSE NACIONAL, SENDO QUE REFERIDAS RELACOES E AS NORMAS VIGENTES APLICAVEIS PODERAO SER ALTERAD",,,,,,ambigua,baixa,,False,O regulamento contém mais de uma família de recebíveis; selecionar uma categoria exige leitura manual e avaliação de materialidade.,leitura integral automatizada de 41 páginas por pypdf,A leitura automatizada localiza famílias de recebíveis e candidatos textuais; a decisão permanece manual. Fonte do arquivo: cache_local_da_execucao. Fotografia ANBIMA: 2025-12-29.
top20_por_tipo_periodos_2023_2026,6,53323654000112,POSITIVO IV FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO INVESTIMENTO NO EXTERIOR RESP LIMITADA,731526,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=53323654000112,data/raw/industry_top20_taxonomy/53323654000112/731526_regulamento.pdf,"p. 11, p. 47, p. 47",N/D,"p. 11: precatorios_judicial - ECIFICA DO DEVEDOR, PASSIVEL DE CO MPROVACAO, PARA FINS DE CONSULTA AS INFORMACOES CONSTANTES DO SCR; XX. NO QUE SE REFERE AS CLASSES QUE ADQUIRAM OS PRECATORIOS FEDERAIS PREVISTOS NO INCISO II DO § 1O DO ART. 2O DO ANEXO NORMATIVO II DA RESOLUCAO CVM NO 175, MONITORAR E INFORMAR, IMEDIATAMENTE, VIA COMUNICADO AO MERCADO OU FATO RELEVANTE, A DEPENDER DA RELEVANCIA, SOBRE QUAISQUER EVENTOS DE REAVALIACAO DO ATIVO; E XXI. OBSERVAR, NO QUE FOR APLICAVEL AO FUNDO E AS SUAS ATIVIDADES , AS R | p. 47: imobiliario - CCCBS), CERTIFICADOS DE RECEBIVEIS IMOBILIARIOS (CRIS), NOTAS PROMISSORIAS COMERCIAIS (COMMERCIAL PAPERS), CEDULAS DE PRODUTO RURAL (CPRS), CELULA DE CREDITO IMOBILIARIO (CCIS), DUPLICATAS, DENTRE OUTROS TITULOS, CONTRATOS OU RECEBIVEIS DE DIVIDA PRIVADA, PODENDO SER VENCIDOS, A PERFORMAR, PRESENTES OU FUTUROS, ORIGINADOS DE OPERACOES FINANCEIRAS, COMERCIAIS, IMOBILIARIAS, DE PRESTACOES DE SERVICOS, DE ARRENDAMENTO MERCANTIL E/OU INDUSTRIAIS REALIZADAS POR INSTITUICOES FINANCEIRAS E/OU POR OUTR | p. 47: agronegocio - ERTIFICADO DE CEDULAS DE CREDITO BANCARIO (CCCBS), CERTIFICADOS DE RECEBIVEIS IMOBILIARIOS (CRIS), NOTAS PROMISSORIAS COMERCIAIS (COMMERCIAL PAPERS), CEDULAS DE PRODUTO RURAL (CPRS), CELULA DE CREDITO IMOBILIARIO (CCIS), DUPLICATAS, DENTRE OUTROS TITULOS, CONTRATOS OU RECEBIVEIS DE DIVIDA PRIVADA, PODENDO SER VENCIDOS, A PERFORMAR, PRESENTES OU FUTUROS, ORIGINADOS DE OPERACOES FINANCEIRAS, COMERCIAIS, IMOBILIARIAS, DE PRESTACOES DE SERVICOS, DE ARRENDAMENTO MERCANTIL E/OU INDUSTRIAIS REALIZADAS POR ",,,,,,ambigua,baixa,,False,O regulamento contém mais de uma família de recebíveis; selecionar uma categoria exige leitura manual e avaliação de materialidade.,leitura integral automatizada de 66 páginas por pypdf,A leitura automatizada localiza famílias de recebíveis e candidatos textuais; a decisão permanece manual. Fonte do arquivo: cache_local_da_execucao. Fotografia ANBIMA: 2025-12-29.
top20_por_tipo_periodos_2023_2026,"12, 14",28819553000190,PÁTRIA CRÉDITO ESTRUTURADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,792688,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=28819553000190,data/raw/industry_top20_taxonomy/28819553000190/792688_regulamento.pdf,"p. 4, p. 28",N/D,"p. 4: npl_recuperacao -  A SUBSTITUI-LA. ""AGENTE DE COBRANCA"" O GESTOR, ATUANDO DIRETAMENTE OU POR MEIO DE PRESTADORES DE SERVICO CONTRATADOS PARA A COBRANCA DOS DIREITOS DE CREDITO INADIMPLIDOS, SOB SUA RESPONSABILIDADE, AS EXPENSAS DO FUNDO. ""AGENTE ESCRITURADOR"" OLIVEIRA TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A., SOCIEDADE COM SEDE NA CIDADE DO RIO DE JANEIRO, ESTADO DO RIO DE JANEIRO, NA AVENIDA DAS AMERICAS NO 3434, BLOCO 07, SALA 201 , INSCRITA NO CNPJ SOB O N.O 36.113.876/0001-91, DEVIDAMENTE AUT | p. 28: imobiliario - 28 (V) LETRAS DE CREDITO IMOBILIARIO, DESDE QUE NAO CORRAM RISCO DE VALORIZACAO IMOBILIARIA; (VI) LETRAS DE CAMBIO, DESDE QUE LASTREADAS POR GARANTIAS; (VII) LETRAS FINANCEIRAS, DESDE QUE LASTREADAS POR GARANTIAS; (VIII) CERTIFICADOS DE DEPOSITO BANCARIO VINCULADO; (IX) NOTAS DE CREDITO A EXPORTACAO; (X) CEDULAS DE CREDITO A EXPORTACAO; E (XI) OUTROS TITULOS, ATIV",,,,,,ambigua,baixa,,False,O regulamento contém mais de uma família de recebíveis; selecionar uma categoria exige leitura manual e avaliação de materialidade.,leitura integral automatizada de 205 páginas por pypdf,A leitura automatizada localiza famílias de recebíveis e candidatos textuais; a decisão permanece manual. Fonte do arquivo: cache_local_da_execucao. Fotografia ANBIMA: 2025-12-29.
top20_por_tipo_periodos_2023_2026,19,32724252000150,RB CAPITAL CREDIT ALPHA STRATEGY I FIDC - RESPONSABILIDADE LIMITADA,792778,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=32724252000150,data/raw/industry_top20_taxonomy/32724252000150/792778_regulamento.pdf,p. 15,N/D,"p. 15: consignado - ALCAO;  BACEN: O BANCO CENTRAL DO BRASIL;  CARTEIRA: SIGNIFICA A CARTEIRA DE INVESTIMENTOS DA CLASSE UNICA;  CCBS: AS “CEDULAS DE CREDITO BANCARIO CREDITO CONSIGNADO”, REGULADAS PELA LEI NO 10.931, DE 02 DE AGOSTO DE 2004, CONFORME ALTERADA, EMITIDAS PELOS DEVEDORES EM FAVOR DA CEDENTE, REPRESENTATIVAS DOS EMPRESTIMOS CONSIGNADOS CONCEDIDOS PELA CEDENTE AOS DEVEDORES, POR ELES TOMADOS JUNTO A PROPRIA CEDENTE OU MEDIANTE INTERMEDIACAO DE UM DE SEUS CORRESPONDENTES BANCARIOS NO PAIS;  CEDENT",Financeiro,Crédito Consignado,Financeiro,Crédito PF,Consignado/INSS,potencial_reclassificacao,media,,False,"Validar manualmente o trecho, o papel econômico e a materialidade da carteira antes de aprovar.",leitura integral automatizada de 161 páginas por pypdf,A leitura automatizada localiza famílias de recebíveis e candidatos textuais; a decisão permanece manual. Fonte do arquivo: cache_local_da_execucao. Fotografia ANBIMA: 2025-12-29.
