review_id,cnpj_fundo,fundo,participant_type,tipo_participante,razao_social,nome_fantasia,cnpj_participante,grupo_economico,setor,segmento,status_revisao,ativo_curadoria,periodo_prioritario,review_event_count,last_review_at_utc,last_review_field,last_review_source,score_confianca_final,score_confianca,n_evidencias,metodo_extracao,documento_origem,pagina,source_cache,evidencia,fonte_nome,fonte_cnpj,notas,setor_auto,segmento_auto,cnpj_raiz,cnae_fiscal,cnae_descricao,cnae_secao,natureza_juridica,porte,situacao_cadastral,data_inicio_atividade,uf_participante,municipio_participante,registry_provider,registry_source_url,registry_fetched_at_utc,fonte_setor,candidate_status,relation_strength,relation_cue,exclusion_reason,fund_name_final,administrador,gestor,custodiante,first_offer_year,emission_cohort,emitted_2024,emitted_2025,volume_2024_brl,volume_2025_brl,volume_2026_brl,valid_volume_2024_brl,valid_volume_2025_brl,valid_volume_2026_brl,pl_atual_brl,has_regulatory_matrix,latest_regulamento_date,competencia,admin_nome,gestor_nome,custodiante_nome,segmento_principal,pl,carteira_dc,cotistas,cnpj_cedente,cedent_name_document,cedent_name,cedent_key,current_pl_brl,issuance_2024_2026_brl,confidence,fractional_current_pl_brl,fractional_issuance_brl
6aacae8bfde63a74,51957370000152,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ FGTS I - RESPONSABILIDADE LIMITADA,cedente_originador,cedente/originador,BANCO BV S.A,,01858774000110,,,,pendente,True,histórico,0,,,,0.95,0.95,1,role_group_definition_page_v1,568595_assembleia_assembleia_568595_2023-12-12.pdf,76.0,data/industry_study/document_text_cache/doc-0022/569343e3b6d33d64.json.gz,"las de crédito bancário emitidas ou a serem emitidas pelos Devedores em favor de qualquer dos Cedente, nos termos da Lei nº 10.931, de 2 de agosto de 2004, conforme alterada, que poderão ser emitidas e assinadas por meio eletrônico, nos termos da Lei; “Cedentes”: O BANCO VOTORANTIM S.A. , instituição financeira com sede na cidade de São Paulo, Estado de São Paulo, na Avenida das Nações Unidas, nº 14.171, Torre A, 18º andar, CEP 04794 -000, inscrita no CNPJ sob o nº 59.588.111/0001-03, e o BANCO BV S.A. , instituiçã",extracao_automatica,extracao_automatica,,,,,,,,,,,,,,,,,,accepted,explicit,named_group_definition,,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ FGTS I - RESPONSABILIDADE LIMITADA,BANCO DAYCOVAL S.A.,ANGÁ ADMINISTRAÇÃO DE RECURSOS LTDA.,BANCO DAYCOVAL S.A.,,,,,,,,0.0,0.0,0.0,435435866.64,1,2025-04-03,2026-05,BANCO DAYCOVAL S.A.,ANGÁ ADMINISTRAÇÃO DE RECURSOS LTDA.,BANCO DAYCOVAL S.A.,Financeiro,425209977.6,419409899.47,20.0,01858774000110,BANCO BV S.A,BANCO BV S.A,01858774000110,425209977.6,0.0,0.95,212604988.8,0.0
19314e764b5336a6,54071756000150,LIVELY UP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,cedente_originador,cedente/originador,QI SOCIEDADE DE CREDITO DIRETO S.A.,,32402502000135,,"Atividades financeiras, seguros e serviços relacionados",Outras atividades de serviços financeiros não especificadas anteriormente,pendente,True,histórico,0,,,,0.95,0.95,1,role_group_definition_page_v1,1073395_regulamento_regulamento_1073395_2025-12-30_2025-12-30.pdf,33.0,data/industry_study/document_text_cache/doc-0046/5cdf75761faaac22.json.gz,"am as cédulas de crédito bancário emitidas pelos devedores nos termos da Lei nº 10.931, de 2 de agosto de 2004, representando os Direitos Creditórios. “Classe Única” significa a presente Classe Única – Responsabilidade Limitada do Fundo. “Cedente / Endossante” significa a QI Sociedade de Crédito Direto S.A., inscrita no CNPJ sob o nº 32.402.502/0001-35. “Código Civil Brasileiro” significa a Lei nº 10.406, de 10 de janeiro de 2002, conforme em vigor. “Contrato de Endosso / Contrato de Cessão” significa o contrato de",cnpj_registry,extracao_automatica,,"Atividades financeiras, seguros e serviços relacionados",Outras atividades de serviços financeiros não especificadas anteriormente,32402502.0,6499999.0,Outras atividades de serviços financeiros não especificadas anteriormente,K,Sociedade Anônima Fechada,DEMAIS,2.0,2019-01-10,SP,SAO PAULO,BrasilAPI/CNPJ,https://brasilapi.com.br/api/cnpj/v1/32402502000135,2026-07-10T01:33:14+00:00,cnpj_registry,accepted,explicit,named_group_definition,,LIVELY UP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,EAGLE CAPITAL GESTÃO DE INVESTIMENTOS LTDA,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,2024.0,2024FY,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,2025-12-30,,,,,,,,,32402502000135,QI SOCIEDADE DE CREDITO DIRETO S.A.,QI SOCIEDADE DE CREDITO DIRETO S.A.,32402502000135,0.0,0.0,0.95,0.0,0.0
321d1b212024e795,54422285000188,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PP1 FINANCEIRO,cedente_originador,cedente/originador,É a MOVA SOCIEDADE DE EMPRÉSTIMO ENTRE PESSOAS S.A,,33959738000130,,,,pendente,True,histórico,0,,,,0.95,0.95,1,role_group_definition_page_v1,675093_regulamento_regulamento_675093_2024-06-06_2024-06-06.pdf,29.0,data/industry_study/document_text_cache/doc-0102/661f3b2ffbd4c952.json.gz,"Endossante: É a MOVA SOCIEDADE DE EMPRÉSTIMO ENTRE PESSOAS S.A. , sociedade anônima, inscrita no CNPJ/ME sob o nº 33.959.738/0001 - 30, com sede na Av. Brigadeiro Faria Lima, 1.306, 6º andar, São Paulo/SP, CEP 01451-914; Eventos de Avaliação: as situações descritas no Capítulo XVI deste Anexo; Eventos de Liquidação da Classe: as situações descritas no Capítulo XVII deste Anexo;",extracao_automatica,extracao_automatica,,,,,,,,,,,,,,,,,,accepted,explicit,named_group_definition,,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PP1 FINANCEIRO,BANCO DAYCOVAL S.A.,VALORA RENDA FIXA LTDA.,BANCO DAYCOVAL S.A.,2024.0,2024FY,1.0,0.0,15000000.0,0.0,0.0,15000000.0,0.0,0.0,231310.41,1,2024-11-29,2026-05,BANCO DAYCOVAL S.A.,VALORA RENDA FIXA LTDA.,BANCO DAYCOVAL S.A.,,0.0,0.0,0.0,33959738000130,É a MOVA SOCIEDADE DE EMPRÉSTIMO ENTRE PESSOAS S.A,É a MOVA SOCIEDADE DE EMPRÉSTIMO ENTRE PESSOAS S.A,33959738000130,0.0,15000000.0,0.95,0.0,7500000.0
2ceb07d4a54de726,47240173000140,BRZ AKRK CONSIGNADOS I FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONSIGNADOS,cedente_originador,cedente/originador,"CLICK BANK: CLICKBANK INSTITUIÇÃO DE PAGAMENTOS LTDA, (ENTIDADE CONSIGNATÁRIA)",,39876528000164,,,,pendente,True,2025-2026 YTD,0,,,,0.95,0.95,1,role_group_definition_page_v1,405318_regulamento_regulamento_405318_2023-01-18_2023-01-18.pdf,46.0,data/industry_study/document_text_cache/doc-0094/8609d94aaeb649d9.json.gz,"io dos CEDENTES; CDI: a taxa média referencial do Certifi cado de Depósito Interbancário de cada dia útil - “over extragrupo”, expressa na forma de percentual ao ano, base de 252 (duzentos e cinquenta e dois) dias úteis, calculada e divulgada pela B3; CEDENTES: CAPITAL CONSIG e CARTOS. CIASPREV: CIASPREV (ENTIDADE CONSIGNATÁRIA) – Centro de Integração e Assistência aos Servidores Públicos Previdência Privada, instituição de previdência complementar com sede na Rua Francisco Marengo, 955, 8º andar, sala 83, na Cidad",extracao_automatica,extracao_automatica,,,,,,,,,,,,,,,,,,accepted,explicit,named_group_definition,,BRZ AKRK CONSIGNADOS I FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONSIGNADOS,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,BRZ INVESTIMENTOS LTDA,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,2024.0,2024FY,1.0,1.0,228341880.0,79999999.83,0.0,228341880.0,79999999.83,0.0,265962403.21,1,2025-11-17,2026-05,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,BRZ INVESTIMENTOS LTDA,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,Financeiro,264150044.7,262525516.88,95.0,39876528000164,"CLICK BANK: CLICKBANK INSTITUIÇÃO DE PAGAMENTOS LTDA, (ENTIDADE CONSIGNATÁRIA)",CB DIGITAL,39876528000164,264150044.7,308341879.83,0.95,132075022.35,154170939.915
7137956dbff2216e,47240173000140,BRZ AKRK CONSIGNADOS I FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONSIGNADOS,cedente_originador,cedente/originador,CARTOS SOCIEDADE DE CREDITO DIRETO S.A.,,21332862000191,,"Atividades financeiras, seguros e serviços relacionados",Outras atividades auxiliares dos serviços financeiros não especificadas anteriormente,pendente,True,2025-2026 YTD,0,,,,0.95,0.95,1,role_group_definition_page_v1,392597_regulamento_regulamento_392597_2022-12-13_2022-12-13.pdf,48.0,data/industry_study/document_text_cache/doc-0094/ac3f493a405bbf8a.json.gz,"cio dos CEDENTES; CDI: a taxa média referencial do Certificado de Depósito Interbancário de cada dia útil - “over extragrupo”, expressa na forma de percentual ao ano, base de 252 (duzentos e cinquenta e dois) dias úteis, calculada e divulgada pela B3; CEDENTES: CAPITAL CONSIG e CARTOS. CIASPREV: CIASPREV (ENTIDADE CONSIGNATÁRIA) – Centro de Integração e Assistência aos Servidores Públicos Previdência Privada, instituição de previdência complementar com sede na Rua Francisco Marengo, 955, 8º andar, sala 83, na Cidad",cnpj_registry,extracao_automatica,,"Atividades financeiras, seguros e serviços relacionados",Outras atividades auxiliares dos serviços financeiros não especificadas anteriormente,21332862.0,6619399.0,Outras atividades auxiliares dos serviços financeiros não especificadas anteriormente,K,Sociedade Anônima Fechada,DEMAIS,2.0,2014-11-03,SP,SAO PAULO,BrasilAPI/CNPJ,https://brasilapi.com.br/api/cnpj/v1/21332862000191,2026-07-10T01:33:23+00:00,cnpj_registry,accepted,explicit,named_group_definition,,BRZ AKRK CONSIGNADOS I FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONSIGNADOS,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,BRZ INVESTIMENTOS LTDA,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,2024.0,2024FY,1.0,1.0,228341880.0,79999999.83,0.0,228341880.0,79999999.83,0.0,265962403.21,1,2025-11-17,2026-05,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,BRZ INVESTIMENTOS LTDA,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,Financeiro,264150044.7,262525516.88,95.0,21332862000191,CARTOS SOCIEDADE DE CREDITO DIRETO S.A.,CARTOS SOCIEDADE DE CREDITO DIRETO S.A.,21332862000191,264150044.7,308341879.83,0.95,132075022.35,154170939.915
156e1e06b6c263f2,47280025000150,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ALBAUGH I RESPONSABILIDADE LIMITADA,cedente_originador,cedente/originador,ALBAUGH AGRO BRASIL LTDA.,,01789121000127,,Indústrias de transformação,Fabricação de defensivos agrícolas,pendente,True,2025-2026 YTD,0,,,,0.95,0.95,1,role_group_definition_page_v1,811317_regulamento_regulamento_811317_2024-12-23_2024-12-23.pdf,38.0,data/industry_study/document_text_cache/doc-0039/b2c45e1721dc8e1d.json.gz,"solução CVM 175, correspondente ao parâmetro de rentabilidade máxima de cada Série de Cotas Seniores, conforme estabelecido no respectivo Suplemento; “Carteira”: a carteira de investimentos da Classe, formada por Direitos Creditórios e Ativos Financeiros; “Cedente”: a ALBAUGH AGRO BRASIL LTDA., sociedade empresária limitada com sede na Cidade de São Paulo, Estado de São Paulo, na Rua Alexandre Dumas, nº 2.220, 7º andar, conjuntos 71 a 74, Chácara Santo Antônio, CEP 04717-004, inscrita no CNPJ/MF sob o nº 01.789.121",cnpj_registry,extracao_automatica,,Indústrias de transformação,Fabricação de defensivos agrícolas,1789121.0,2051700.0,Fabricação de defensivos agrícolas,C,Sociedade Empresária Limitada,DEMAIS,2.0,1997-04-17,SP,SAO PAULO,BrasilAPI/CNPJ,https://brasilapi.com.br/api/cnpj/v1/01789121000127,2026-07-10T01:34:53+00:00,cnpj_registry,accepted,explicit,named_group_definition,,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ALBAUGH I RESPONSABILIDADE LIMITADA,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,KANASTRA ADMINISTRAÇÃO DE RECURSOS LTDA,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,2025.0,2025FY,0.0,1.0,0.0,0.0,0.0,0.0,80000000.0,0.0,505819061.54,1,2025-12-23,2026-05,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,KANASTRA ADMINISTRAÇÃO DE RECURSOS LTDA,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,Industrial,517459019.09,475491300.92,3.0,01789121000127,ALBAUGH AGRO BRASIL LTDA.,ALBAUGH AGRO BRASIL LTDA.,01789121000127,517459019.09,80000000.0,0.95,172486339.69666666,26666666.666666668
f3e2c841cbfba7cc,50835592000130,CELETI IAAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,cedente_originador,cedente/originador,"representada por sua administradora, a SINGULARE CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A",,62285390000140,,,,pendente,True,2025-2026 YTD,0,,,,0.95,0.95,1,role_group_definition_page_v1,1076794_regulamento_regulamento_1076794_2026-01-06_2026-01-06.pdf,11.0,data/industry_study/document_text_cache/doc-0005/07f3b2e58094c9fd.json.gz,"amento e detalhado no Anexo da Classe Única, cuja ocorrência enseja a observância dos procedimentos de liquidação da Classe e do Fundo, conforme dispostos no Regulamento. “Fundo” O Celeti IAAS Fundo de Investimento em Direitos Creditórios. “Fundo Cedente” Significa o MILENIO WAREHOUSE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS, inscrito no CNPJ/MF sob o nº 41.195.699/0001 -70, representada por sua administradora, a SINGULARE CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A. , instituição financeir",extracao_automatica,extracao_automatica,,,,,,,,,,,,,,,,,,accepted,explicit,named_group_definition,,CELETI IAAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,MILÊNIO CAPITAL GESTÃO DE INVESTIMENTOS LTDA.,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,2025.0,2025FY,0.0,1.0,0.0,85000000.0,0.0,0.0,85000000.0,0.0,89782304.0,1,2026-01-06,2026-05,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,MILÊNIO CAPITAL GESTÃO DE INVESTIMENTOS LTDA.,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,Financeiro,93661992.04,84021279.28,91.0,62285390000140,"representada por sua administradora, a SINGULARE CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A",QI CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,62285390000140,93661992.04,85000000.0,0.95,31220664.013333336,28333333.333333332
91a979ebb189113c,54773936000184,TALO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,cedente_originador,cedente/originador,ECO CONSULT - CONSULTORIA DE OPERAÇÕES FINANCEIRAS AGROPECUÁRIAS LTDA,,17118468000188,,,,pendente,True,2025-2026 YTD,0,,,,0.95,0.95,1,role_group_definition_page_v1,813760_regulamento_regulamento_813760_2024-12-30_2024-12-30.pdf,25.0,data/industry_study/document_text_cache/doc-0024/bafefe75d8970eb2.json.gz,"25 JUR_SP - 52371777v6 - 535014.526898 “Endossante” Significa a ECO CONSULT - CONSULTORIA DE OPERAÇÕES FINANCEIRAS AGROPECUÁRIAS LTDA. , sociedade limitada, com sede na cidade de São Paulo, Estado de São Paulo, à Avenida Pedroso de Morais, 1553 – 3º andar – Cj. 33, Sala 01, Bairro Pinheiros, CEP 05.419-001, inscrita no CNPJ 17.118.468/0001-88. “Eventos de Avaliação” Significam quaisquer dos eventos descritos no item 12.1 do Anexo Descritivo. “Eventos de Liquidação Antecipada” Significam quaisquer dos eventos descri",extracao_automatica,extracao_automatica,,,,,,,,,,,,,,,,,,accepted,explicit,named_group_definition,,TALO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,ECO GESTÃO DE ATIVOS LTDA,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,2024.0,2024FY,1.0,1.0,47500000.0,47500000.0,0.0,47500000.0,47500000.0,60000000.0,62741753.92,1,2024-12-30,2026-05,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,ECO GESTÃO DE ATIVOS LTDA,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,Servicos,49021090.41,40907609.37,5.0,17118468000188,ECO CONSULT - CONSULTORIA DE OPERAÇÕES FINANCEIRAS AGROPECUÁRIAS LTDA,ECO CONSULT - CONSULTORIA DE OPERACOES FINANCEIRAS AGROPECUARIAS LTDA.,17118468000188,49021090.41,155000000.0,0.95,49021090.41,155000000.0
c35cb91bce49b51e,55401645000128,QUATA FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,cedente_originador,cedente/originador,QI SOCIEDADE DE CREDITO DIRETO S.A.,,32402502000135,,"Atividades financeiras, seguros e serviços relacionados",Outras atividades de serviços financeiros não especificadas anteriormente,pendente,True,2025-2026 YTD,0,,,,0.95,0.95,1,role_group_definition_page_v1,677890_regulamento_regulamento_677890_2024-06-11.pdf,16.0,data/industry_study/document_text_cache/doc-0104/a958dc8f217772fb.json.gz,"a averbação do saldo do Saque -Aniversário em relação a cada Devedor, a ser informado por meio de arquivo apartado constando o número de proposta e o código de averbação correspondente; “Emissão”: Significa cada emissão de Cotas Subordinadas Júnior; “Endossante”: Significa a QI SOCIEDADE DE CRÉDITO DIRETO S.A. , instituição financeira devidamente constituída e existente de acordo com as leis do Brasil, com sede na São Paulo, estado de São Paulo, na Rua Gilberto Sabino, nº 215, andar 14, Pinheiros, CEP 05425-020, in",cnpj_registry,extracao_automatica,,"Atividades financeiras, seguros e serviços relacionados",Outras atividades de serviços financeiros não especificadas anteriormente,32402502.0,6499999.0,Outras atividades de serviços financeiros não especificadas anteriormente,K,Sociedade Anônima Fechada,DEMAIS,2.0,2019-01-10,SP,SAO PAULO,BrasilAPI/CNPJ,https://brasilapi.com.br/api/cnpj/v1/32402502000135,2026-07-10T01:33:14+00:00,cnpj_registry,accepted,explicit,named_group_definition,,QUATA FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,IORQ GESTÃO DE RECURSOS LTDA,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,2024.0,2024FY,1.0,1.0,195134000.0,131161053.0,0.0,195134000.0,131161053.0,0.0,238950723.91,1,2025-12-01,2026-05,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,IORQ GESTÃO DE RECURSOS LTDA,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,Financeiro,231005714.68,230727685.83,6.0,32402502000135,QI SOCIEDADE DE CREDITO DIRETO S.A.,QI SOCIEDADE DE CREDITO DIRETO S.A.,32402502000135,231005714.68,326295053.0,0.95,231005714.68,326295053.0
9c0d6197ba04d875,42174080000141,RAM FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,cedente_originador,cedente/originador,(“Sifra Serviços de Crédito ”); (iii) OPS – Desenvolvimento de Negócios Ltda,,08411164000113,,,,pendente,True,2025-2026 YTD,0,,,,0.95,0.95,1,role_group_definition_page_v1,351319_regulamento_regulamento_351319_2022-09-01_2022-09-01.pdf,45.0,data/industry_study/document_text_cache/doc-0091/b6b5f690d6a4cc14.json.gz,"REGULAMENTO DO RAM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS Página 45 de 63 BANCO DE COBRANÇA: é a instituição financeira, responsável pela cobrança ordinária dos boletos bancários dos Direitos Creditórios; Cedentes: as pessoas jurídicas prévia e devidamente cadastradas na GESTORA, considerando que, nos termos da Instrução CVM 356, é vedado à ADMINISTRADORA, GESTORA ou, ainda, partes a elas relacionadas, ceder ou originar, direta ou indiretamente, direitos de crédito ao FUNDO; Classe: qualquer das classes de C",extracao_automatica,extracao_automatica,,,,,,,,,,,,,,,,,,accepted,explicit,named_group_definition,,RAM FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,ORRAM GESTÃO DE RECURSOS LTDA.,,2024.0,2024FY,1.0,1.0,100000000.0,30000000.0,0.0,100000000.0,30000000.0,0.0,16633472.61,1,2025-08-07,,,,,,,,,08411164000113,(“Sifra Serviços de Crédito ”); (iii) OPS – Desenvolvimento de Negócios Ltda,OPS DESENVOLVIMENTO DE NEGOCIOS LTDA.,08411164000113,16633472.61,130000000.0,0.95,5544490.87,43333333.333333336
1fb181546376ec12,42174080000141,RAM FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,cedente_originador,cedente/originador,(“Opinião Assessoria ”); (ii) Sifra Serviços de Crédito Ltda,,08260999000110,,,,pendente,True,2025-2026 YTD,0,,,,0.95,0.95,1,role_group_definition_page_v1,211403_regulamento_regulamento_211403_2021-09-01_2021-09-01.pdf,45.0,data/industry_study/document_text_cache/doc-0091/ec7e222539f04473.json.gz,"REGULAMENTO DO RAM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS Página 45 de 63 BANCO DE COBRANÇA: é a instituição financeira, responsável pela cobrança ordinária dos boletos bancários dos Direitos Creditórios; Cedentes: as pessoas jurídicas prévia e devidamente cadastradas na GESTORA, considerando que, nos termos da Instrução CVM 356, é vedado à ADMINISTRADORA, GESTORA ou, ainda, partes a elas relacionadas, ceder ou originar, direta ou indiretamente, direitos de crédito ao FUNDO; Classe: qualquer das classes de C",extracao_automatica,extracao_automatica,,,,,,,,,,,,,,,,,,accepted,explicit,named_group_definition,,RAM FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,ORRAM GESTÃO DE RECURSOS LTDA.,,2024.0,2024FY,1.0,1.0,100000000.0,30000000.0,0.0,100000000.0,30000000.0,0.0,16633472.61,1,2025-08-07,,,,,,,,,08260999000110,(“Opinião Assessoria ”); (ii) Sifra Serviços de Crédito Ltda,SIFRA SERVICOS DE CREDITO LTDA,08260999000110,16633472.61,130000000.0,0.95,5544490.87,43333333.333333336
304df11af563fbf2,58137246000190,PERCAPITAL OCTANTE RN CONSIG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,cedente_originador,cedente/originador,PERCAPITAL SOCIEDADE DE CREDITO DIRETO S.A.,,48707451000190,,"Atividades financeiras, seguros e serviços relacionados",Outras atividades auxiliares dos serviços financeiros não especificadas anteriormente,pendente,True,2025-2026 YTD,0,,,,0.95,0.95,1,role_group_definition_page_v1,857118_regulamento_regulamento_857118_2024-11-18_2024-11-18.pdf,22.0,data/industry_study/document_text_cache/doc-0057/c6a22403ba0d743b.json.gz,"tora; XVIII. “Direitos Creditórios”: significam os direitos creditórios a serem adquiridos pelo Fundo, nos termos e conforme definidos no Anexo; XIX. “Encargos do Fundo”: significa os encargos do Fundo previstos no item 10.1 deste Regulamento; XX. “Endossante”: significa a PERCAPITAL SOCIEDADE DE CRÉDITO DIRETO S.A. , sociedade de crédito direto, inscrita no CNPJ sob o nº 48.707.451/0001-90, com sede na cidade de Campo Grande, Estado do Mato Grosso do Sul, na Av. Afonso Pena, nº 5.723, sala 1001, Chácara Cachoeira,",cnpj_registry,extracao_automatica,,"Atividades financeiras, seguros e serviços relacionados",Outras atividades auxiliares dos serviços financeiros não especificadas anteriormente,48707451.0,6619399.0,Outras atividades auxiliares dos serviços financeiros não especificadas anteriormente,K,Sociedade Anônima Fechada,DEMAIS,2.0,2022-11-23,MS,CAMPO GRANDE,BrasilAPI/CNPJ,https://brasilapi.com.br/api/cnpj/v1/48707451000190,2026-07-10T01:33:25+00:00,cnpj_registry,accepted,explicit,named_group_definition,,PERCAPITAL OCTANTE RN CONSIG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,OCTANTE GESTÃO DE RECURSOS LTDA,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,2025.0,2025FY,0.0,1.0,0.0,40000000.0,0.0,0.0,40000000.0,0.0,8355858.51,1,2026-01-23,2026-05,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,OCTANTE GESTÃO DE RECURSOS LTDA,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,Servicos,8466915.37,2360237.24,8.0,48707451000190,PERCAPITAL SOCIEDADE DE CREDITO DIRETO S.A.,PERCAPITAL SOCIEDADE DE CREDITO DIRETO S.A.,48707451000190,8466915.37,40000000.0,0.95,8466915.37,40000000.0
